ID,LABEL
5794,0
5795,1
5796,3
5797,1
5798,2
5799,3
5800,2
5801,3
5802,9
5803,8
5804,2
5805,1
5806,2
5807,6
5808,1
5809,0
5810,7
5811,2
5812,2
5813,1
5814,1
5815,7
5816,0
5817,9
5818,1
5819,8
5820,2
5821,4
5822,1
5823,2
5824,0
5825,1
5826,0
5827,9
5828,9
5829,9
5830,0
5831,3
5832,1
5833,1
5834,8
5835,2
5836,6
5837,1
5838,3
5839,2
5840,1
5841,1
5842,5
5843,8
5844,1
5845,2
5846,0
5847,2
5848,7
5849,9
5850,9
5851,1
5852,1
5853,3
5854,2
5855,2
5856,2
5857,2
5858,9
5859,6
5860,9
5861,6
5862,1
5863,8
5864,9
5865,0
5866,7
5867,1
5868,1
5869,1
5870,7
5871,2
5872,1
5873,3
5874,0
5875,5
5876,4
5877,9
5878,2
5879,1
5880,1
5881,1
5882,7
5883,3
5884,1
5885,7
5886,7
5887,3
5888,1
5889,0
5890,9
5891,5
5892,8
5893,9
5894,2
5895,0
5896,1
5897,2
5898,9
5899,0
5900,4
5901,2
5902,2
5903,1
5904,3
5905,0
5906,8
5907,4
5908,9
5909,0
5910,8
5911,2
5912,1
5913,2
5914,0
5915,4
5916,8
5917,9
5918,5
5919,5
5920,9
5921,9
5922,1
5923,7
5924,8
5925,3
5926,1
5927,3
5928,0
5929,0
5930,2
5931,5
5932,1
5933,1
5934,1
5935,0
5936,4
5937,9
5938,8
5939,6
5940,6
5941,1
5942,2
5943,2
5944,8
5945,9
5946,1
5947,7
5948,3
5949,1
5950,3
5951,0
5952,2
5953,3
5954,0
5955,2
5956,2
5957,3
5958,9
5959,8
5960,4
5961,1
5962,4
5963,2
5964,3
5965,3
5966,1
5967,2
5968,0
5969,8
5970,1
5971,4
5972,8
5973,2
5974,9
5975,8
5976,9
5977,3
5978,9
5979,5
5980,2
5981,2
5982,8
5983,3
5984,0
5985,0
5986,2
5987,1
5988,1
5989,3
5990,7
5991,3
5992,6
5993,9
5994,0
5995,2
5996,8
5997,4
5998,2
5999,9
6000,9
6001,6
6002,5
6003,1
6004,6
6005,1
6006,2
6007,1
6008,4
6009,3
6010,9
6011,9
6012,5
6013,3
6014,9
6015,0
6016,1
6017,3
6018,8
6019,1
6020,4
6021,7
6022,9
6023,9
6024,2
6025,9
6026,8
6027,5
6028,8
6029,0
6030,4
6031,6
6032,7
6033,9
6034,0
6035,0
6036,8
6037,1
6038,9
6039,6
6040,3
6041,3
6042,3
6043,9
6044,2
6045,9
6046,2
6047,9
6048,3
6049,5
6050,1
6051,9
6052,0
6053,4
6054,4
6055,8
6056,2
6057,2
6058,3
6059,3
6060,2
6061,6
6062,4
6063,0
6064,3
6065,0
6066,7
6067,8
6068,2
6069,6
6070,1
6071,3
6072,5
6073,8
6074,2
6075,4
6076,2
6077,2
6078,2
6079,7
6080,2
6081,1
6082,6
6083,8
6084,7
6085,0
6086,3
6087,3
6088,2
6089,2
6090,4
6091,7
6092,7
6093,5
6094,2
6095,9
6096,1
6097,8
6098,5
6099,4
6100,5
6101,2
6102,8
6103,8
6104,1
6105,3
6106,5
6107,2
6108,9
6109,1
6110,9
6111,9
6112,6
6113,1
6114,5
6115,9
6116,6
6117,6
6118,4
6119,0
6120,9
6121,1
6122,2
6123,5
6124,6
6125,5
6126,1
6127,1
6128,6
6129,2
6130,8
6131,1
6132,9
6133,1
6134,5
6135,9
6136,1
6137,5
6138,0
6139,8
6140,0
6141,9
6142,8
6143,1
6144,3
6145,5
6146,1
6147,1
6148,2
6149,9
6150,2
6151,7
6152,6
6153,9
6154,7
6155,2
6156,2
6157,2
6158,1
6159,7
6160,9
6161,3
6162,0
6163,7
6164,9
6165,1
6166,7
6167,3
6168,8
6169,9
6170,1
6171,1
6172,3
6173,7
6174,6
6175,4
6176,9
6177,8
6178,1
6179,1
6180,0
6181,0
6182,2
6183,9
6184,2
6185,2
6186,1
6187,3
6188,1
6189,6
6190,1
6191,5
6192,0
6193,8
6194,9
6195,8
6196,8
6197,2
6198,8
6199,7
6200,7
6201,8
6202,9
6203,5
6204,1
6205,3
6206,1
6207,1
6208,8
6209,8
6210,4
6211,1
6212,9
6213,5
6214,8
6215,9
6216,3
6217,1
6218,1
6219,2
6220,1
6221,3
6222,2
6223,0
6224,2
6225,3
6226,5
6227,2
6228,6
6229,3
6230,1
6231,1
6232,5
6233,3
6234,9
6235,8
6236,1
6237,6
6238,9
6239,9
6240,6
6241,5
6242,6
6243,1
6244,2
6245,1
6246,8
6247,3
6248,5
6249,1
6250,0
6251,0
6252,5
6253,3
6254,0
6255,6
6256,1
6257,0
6258,5
6259,3
6260,3
6261,9
6262,7
6263,7
6264,3
6265,1
6266,1
6267,2
6268,4
6269,3
6270,0
6271,1
6272,0
6273,2
6274,1
6275,0
6276,1
6277,1
6278,9
6279,8
6280,6
6281,1
6282,9
6283,1
6284,1
6285,7
6286,9
6287,9
6288,9
6289,5
6290,8
6291,7
6292,1
6293,1
6294,3
6295,0
6296,1
6297,2
6298,1
6299,4
6300,3
6301,3
6302,6
6303,6
6304,6
6305,1
6306,0
6307,2
6308,0
6309,1
6310,1
6311,1
6312,2
6313,8
6314,2
6315,1
6316,6
6317,1
6318,1
6319,3
6320,9
6321,2
6322,1
6323,6
6324,7
6325,3
6326,1
6327,3
6328,9
6329,8
6330,1
6331,6
6332,7
6333,6
6334,4
6335,9
6336,5
6337,8
6338,3
6339,1
6340,7
6341,1
6342,0
6343,9
6344,5
6345,6
6346,3
6347,0
6348,2
6349,9
6350,3
6351,0
6352,8
6353,9
6354,8
6355,2
6356,4
6357,6
6358,7
6359,3
6360,1
6361,5
6362,3
6363,2
6364,2
6365,1
6366,9
6367,1
6368,1
6369,1
6370,1
6371,1
6372,2
6373,7
6374,3
6375,3
6376,0
6377,7
6378,2
6379,0
6380,1
6381,9
6382,1
6383,7
6384,1
6385,2
6386,9
6387,0
6388,2
6389,5
6390,1
6391,4
6392,1
6393,2
6394,1
6395,9
6396,1
6397,1
6398,3
6399,9
6400,2
6401,1
6402,0
6403,8
6404,8
6405,1
6406,3
6407,8
6408,9
6409,7
6410,9
6411,3
6412,2
6413,2
6414,7
6415,0
6416,1
6417,7
6418,7
6419,2
6420,9
6421,2
6422,0
6423,1
6424,1
6425,8
6426,2
6427,1
6428,1
6429,6
6430,1
6431,1
6432,4
6433,9
6434,3
6435,7
6436,3
6437,2
6438,2
6439,3
6440,3
6441,6
6442,3
6443,6
6444,0
6445,8
6446,0
6447,9
6448,3
6449,3
6450,9
6451,2
6452,1
6453,5
6454,7
6455,7
6456,3
6457,9
6458,3
6459,1
6460,7
6461,1
6462,1
6463,8
6464,1
6465,0
6466,7
6467,0
6468,1
6469,3
6470,5
6471,9
6472,9
6473,2
6474,2
6475,3
6476,1
6477,1
6478,7
6479,5
6480,1
6481,1
6482,1
6483,0
6484,1
6485,0
6486,2
6487,3
6488,1
6489,3
6490,5
6491,1
6492,1
6493,4
6494,7
6495,9
6496,5
6497,3
6498,9
6499,7
6500,2
6501,8
6502,9
6503,1
6504,3
6505,0
6506,7
6507,9
6508,2
6509,7
6510,2
6511,2
6512,0
6513,2
6514,0
6515,1
6516,7
6517,0
6518,6
6519,0
6520,1
6521,2
6522,1
6523,1
6524,0
6525,3
6526,3
6527,0
6528,0
6529,8
6530,7
6531,7
6532,1
6533,9
6534,5
6535,1
6536,0
6537,0
6538,1
6539,2
6540,1
6541,8
6542,5
6543,9
6544,3
6545,8
6546,8
6547,2
6548,7
6549,2
6550,8
6551,7
6552,9
6553,7
6554,8
6555,8
6556,0
6557,3
6558,9
6559,2
6560,1
6561,5
6562,3
6563,8
6564,3
6565,9
6566,9
6567,2
6568,6
6569,7
6570,6
6571,9
6572,2
6573,7
6574,1
6575,2
6576,1
6577,1
6578,2
6579,5
6580,7
6581,2
6582,8
6583,6
6584,9
6585,3
6586,5
6587,9
6588,7
6589,8
6590,7
6591,4
6592,8
6593,8
6594,0
6595,2
6596,7
6597,0
6598,0
6599,9
6600,3
6601,6
6602,5
6603,1
6604,1
6605,3
6606,1
6607,7
6608,5
6609,8
6610,2
6611,1
6612,2
6613,9
6614,7
6615,2
6616,3
6617,7
6618,1
6619,2
6620,9
6621,3
6622,6
6623,2
6624,0
6625,9
6626,9
6627,2
6628,0
6629,6
6630,1
6631,2
6632,0
6633,0
6634,4
6635,3
6636,3
6637,8
6638,2
6639,3
6640,3
6641,2
6642,2
6643,3
6644,2
6645,6
6646,0
6647,3
6648,9
6649,7
6650,9
6651,2
6652,8
6653,8
6654,1
6655,0
6656,1
6657,8
6658,3
6659,1
6660,2
6661,0
6662,2
6663,7
6664,2
6665,0
6666,3
6667,3
6668,2
6669,2
6670,2
6671,2
6672,6
6673,4
6674,1
6675,5
6676,7
6677,0
6678,3
6679,3
6680,1
6681,2
6682,0
6683,9
6684,7
6685,3
6686,6
6687,0
6688,9
6689,3
6690,1
6691,9
6692,5
6693,1
6694,9
6695,8
6696,3
6697,3
6698,5
6699,1
6700,9
6701,6
6702,9
6703,2
6704,3
6705,3
6706,8
6707,0
6708,8
6709,8
6710,2
6711,3
6712,1
6713,7
6714,0
6715,2
6716,1
6717,6
6718,9
6719,2
6720,1
6721,9
6722,6
6723,1
6724,0
6725,9
6726,3
6727,5
6728,3
6729,1
6730,3
6731,1
6732,1
6733,3
6734,1
6735,1
6736,3
6737,5
6738,0
6739,8
6740,9
6741,1
6742,7
6743,0
6744,6
6745,0
6746,0
6747,1
6748,1
6749,1
6750,1
6751,3
6752,1
6753,5
6754,0
6755,1
6756,6
6757,2
6758,7
6759,7
6760,8
6761,9
6762,2
6763,0
6764,1
6765,6
6766,9
6767,3
6768,3
6769,9
6770,3
6771,9
6772,0
6773,2
6774,6
6775,1
6776,8
6777,2
6778,5
6779,5
6780,1
6781,3
6782,5
6783,0
6784,3
6785,9
6786,9
6787,7
6788,0
6789,5
6790,5
6791,7
6792,7
6793,9
6794,7
6795,3
6796,1
6797,5
6798,2
6799,3
6800,2
6801,9
6802,9
6803,0
6804,5
6805,4
6806,3
6807,1
6808,3
6809,7
6810,7
6811,9
6812,8
6813,1
6814,9
6815,9
6816,7
6817,0
6818,7
6819,3
6820,1
6821,9
6822,9
6823,6
6824,7
6825,1
6826,1
6827,3
6828,1
6829,1
6830,3
6831,1
6832,9
6833,2
6834,6
6835,3
6836,2
6837,3
6838,9
6839,7
6840,2
6841,1
6842,6
6843,9
6844,2
6845,9
6846,6
6847,9
6848,0
6849,4
6850,5
6851,1
6852,1
6853,1
6854,9
6855,1
6856,2
6857,5
6858,6
6859,9
6860,3
6861,5
6862,9
6863,4
6864,7
6865,1
6866,5
6867,7
6868,1
6869,1
6870,1
6871,1
6872,2
6873,8
6874,5
6875,9
6876,2
6877,2
6878,9
6879,1
6880,0
6881,9
6882,6
6883,3
6884,8
6885,1
6886,1
6887,7
6888,1
6889,7
6890,1
6891,8
6892,6
6893,0
6894,3
6895,8
6896,1
6897,2
6898,1
6899,1
6900,9
6901,1
6902,1
6903,8
6904,9
6905,9
6906,7
6907,3
6908,2
6909,8
6910,1
6911,0
6912,2
6913,0
6914,3
6915,5
6916,2
6917,3
6918,7
6919,0
6920,5
6921,1
6922,1
6923,1
6924,9
6925,2
6926,5
6927,9
6928,2
6929,0
6930,7
6931,1
6932,9
6933,7
6934,1
6935,8
6936,8
6937,9
6938,5
6939,4
6940,1
6941,9
6942,8
6943,2
6944,8
6945,3
6946,1
6947,1
6948,2
6949,4
6950,5
6951,1
6952,9
6953,0
6954,6
6955,1
6956,6
6957,5
6958,1
6959,5
6960,1
6961,4
6962,1
6963,7
6964,1
6965,9
6966,2
6967,1
6968,6
6969,0
6970,9
6971,9
6972,4
6973,2
6974,1
6975,2
6976,7
6977,3
6978,0
6979,1
6980,0
6981,7
6982,9
6983,2
6984,2
6985,6
6986,3
6987,5
6988,1
6989,6
6990,3
6991,2
6992,2
6993,1
6994,2
6995,9
6996,1
6997,5
6998,6
6999,1
7000,1
7001,8
7002,8
7003,1
7004,1
7005,5
7006,2
7007,5
7008,6
7009,6
7010,1
7011,2
7012,1
7013,1
7014,4
7015,6
7016,1
7017,7
7018,9
7019,5
7020,5
7021,1
7022,1
7023,1
7024,9
7025,4
7026,9
7027,8
7028,1
7029,9
7030,2
7031,3
7032,2
7033,6
7034,5
7035,5
7036,2
7037,1
7038,3
7039,7
7040,9
7041,5
7042,6
7043,1
7044,1
7045,3
7046,1
7047,1
7048,8
7049,3
7050,4
7051,3
7052,9
7053,8
7054,0
7055,9
7056,3
7057,1
7058,2
7059,1
7060,2
7061,8
7062,6
7063,3
7064,1
7065,8
7066,5
7067,9
7068,6
7069,1
7070,2
7071,8
7072,6
7073,9
7074,1
7075,2
7076,5
7077,1
7078,1
7079,2
7080,2
7081,0
7082,1
7083,6
7084,6
7085,9
7086,9
7087,9
7088,2
7089,1
7090,1
7091,5
7092,0
7093,1
7094,2
7095,6
7096,0
7097,9
7098,6
7099,9
7100,9
7101,7
7102,6
7103,8
7104,0
7105,9
7106,7
7107,1
7108,3
7109,3
7110,5
7111,9
7112,2
7113,1
7114,8
7115,9
7116,2
7117,3
7118,2
7119,9
7120,0
7121,5
7122,3
7123,5
7124,8
7125,1
7126,7
7127,1
7128,0
7129,4
7130,0
7131,0
7132,2
7133,5
7134,1
7135,7
7136,0
7137,1
7138,5
7139,2
7140,0
7141,1
7142,0
7143,9
7144,0
7145,8
7146,8
7147,0
7148,9
7149,4
7150,0
7151,7
7152,3
7153,2
7154,1
7155,6
7156,1
7157,2
7158,2
7159,7
7160,1
7161,9
7162,7
7163,0
7164,1
7165,2
7166,7
7167,2
7168,1
7169,1
7170,9
7171,3
7172,2
7173,9
7174,7
7175,2
7176,8
7177,5
7178,9
7179,1
7180,1
7181,0
7182,2
7183,9
7184,7
7185,2
7186,2
7187,1
7188,7
7189,3
7190,7
7191,1
7192,1
7193,0
7194,1
7195,9
7196,3
7197,6
7198,3
7199,9
7200,2
7201,2
7202,1
7203,0
7204,2
7205,1
7206,0
7207,2
7208,2
7209,9
7210,2
7211,3
7212,5
7213,0
7214,5
7215,2
7216,2
7217,2
7218,2
7219,2
7220,0
7221,9
7222,8
7223,8
7224,9
7225,9
7226,9
7227,5
7228,2
7229,1
7230,1
7231,2
7232,1
7233,3
7234,9
7235,9
7236,7
7237,2
7238,1
7239,4
7240,8
7241,6
7242,0
7243,8
7244,1
7245,2
7246,5
7247,1
7248,8
7249,1
7250,9
7251,2
7252,0
7253,1
7254,9
7255,2
7256,9
7257,1
7258,3
7259,0
7260,1
7261,0
7262,7
7263,7
7264,3
7265,4
7266,8
7267,1
7268,2
7269,9
7270,1
7271,3
7272,0
7273,3
7274,9
7275,3
7276,8
7277,9
7278,8
7279,9
7280,1
7281,4
7282,9
7283,1
7284,0
7285,3
7286,8
7287,3
7288,7
7289,7
7290,5
7291,1
7292,1
7293,0
7294,2
7295,2
7296,5
7297,4
7298,1
7299,0
7300,2
7301,3
7302,8
7303,1
7304,9
7305,1
7306,6
7307,2
7308,2
7309,0
7310,3
7311,2
7312,9
7313,0
7314,2
7315,3
7316,9
7317,2
7318,1
7319,8
7320,8
7321,2
7322,4
7323,6
7324,3
7325,2
7326,9
7327,3
7328,1
7329,2
7330,5
7331,9
7332,8
7333,0
7334,1
7335,3
7336,0
7337,0
7338,2
7339,3
7340,1
7341,5
7342,1
7343,3
7344,1
7345,3
7346,2
7347,9
7348,8
7349,5
7350,2
7351,8
7352,9
7353,1
7354,0
7355,1
7356,8
7357,0
7358,3
7359,2
7360,2
7361,0
7362,6
7363,0
7364,8
7365,5
7366,9
7367,9
7368,5
7369,3
7370,6
7371,9
7372,0
7373,2
7374,1
7375,7
7376,8
7377,3
7378,5
7379,8
7380,2
7381,6
7382,1
7383,2
7384,0
7385,2
7386,7
7387,5
7388,2
7389,9
7390,4
7391,0
7392,2
7393,8
7394,4
7395,0
7396,8
7397,0
7398,2
7399,9
7400,3
7401,1
7402,0
7403,2
7404,5
7405,1
7406,1
7407,8
7408,1
7409,8
7410,1
7411,1
7412,1
7413,9
7414,9
7415,0
7416,7
7417,5
7418,0
7419,1
7420,8
7421,1
7422,1
7423,5
7424,1
7425,9
7426,1
7427,7
7428,2
7429,0
7430,2
7431,8
7432,9
7433,1
7434,0
7435,2
7436,5
7437,0
7438,2
7439,1
7440,1
7441,9
7442,3
7443,1
7444,2
7445,7
7446,5
7447,9
7448,9
7449,2
7450,1
7451,8
7452,7
7453,9
7454,2
7455,9
7456,0
7457,0
7458,3
7459,1
7460,5
7461,2
7462,9
7463,4
7464,3
7465,2
7466,9
7467,9
7468,2
7469,8
7470,5
7471,8
7472,9
7473,3
7474,5
7475,6
7476,1
7477,2
7478,2
7479,2
7480,0
7481,1
7482,8
7483,9
7484,6
7485,8
7486,9
7487,2
7488,0
7489,6
7490,5
7491,2
7492,4
7493,1
7494,5
7495,6
7496,1
7497,6
7498,2
7499,1
7500,0
7501,7
7502,1
7503,2
7504,2
7505,0
7506,1
7507,3
7508,1
7509,5
7510,7
7511,9
7512,3
7513,9
7514,2
7515,8
7516,9
7517,2
7518,1
7519,1
7520,1
7521,0
7522,1
7523,8
7524,1
7525,2
7526,8
7527,1
7528,2
7529,0
7530,4
7531,3
7532,1
7533,9
7534,9
7535,9
7536,0
7537,3
7538,9
7539,1
7540,7
7541,0
7542,5
7543,5
7544,9
7545,1
7546,0
7547,1
7548,9
7549,6
7550,2
7551,8
7552,1
7553,0
7554,0
7555,6
7556,3
7557,4
7558,8
7559,1
7560,1
7561,5
7562,8
7563,5
7564,6
7565,9
7566,9
7567,1
7568,2
7569,1
7570,7
7571,2
7572,9
7573,5
7574,1
7575,6
7576,0
7577,3
7578,2
7579,2
7580,3
7581,0
7582,0
7583,9
7584,7
7585,7
7586,0
7587,9
7588,1
7589,0
7590,9
7591,1
7592,6
7593,8
7594,1
7595,1
7596,3
7597,8
7598,1
7599,9
7600,6
7601,7
7602,2
7603,5
7604,1
7605,1
7606,1
7607,2
7608,0
7609,6
7610,2
7611,3
7612,2
7613,1
7614,3
7615,9
7616,2
7617,0
7618,9
7619,1
7620,6
7621,3
7622,1
7623,7
7624,7
7625,2
7626,1
7627,5
7628,7
7629,3
7630,6
7631,3
7632,5
7633,7
7634,0
7635,5
7636,3
7637,1
7638,7
7639,5
7640,1
7641,1
7642,8
7643,2
7644,8
7645,1
7646,8
7647,7
7648,2
7649,3
7650,3
7651,1
7652,1
7653,7
7654,9
7655,1
7656,3
7657,8
7658,1
7659,9
7660,1
7661,6
7662,0
7663,4
7664,9
7665,0
7666,9
7667,2
7668,8
7669,7
7670,8
7671,0
7672,1
7673,2
7674,0
7675,2
7676,6
7677,2
7678,2
7679,7
7680,2
7681,6
7682,9
7683,3
7684,9
7685,0
7686,9
7687,7
7688,7
7689,2
7690,1
7691,7
7692,8
7693,2
7694,2
7695,6
7696,6
7697,1
7698,7
7699,3
7700,0
7701,0
7702,1
7703,8
7704,2
7705,7
7706,2
7707,2
7708,9
7709,9
7710,1
7711,2
7712,2
7713,3
7714,0
7715,1
7716,9
7717,3
7718,7
7719,9
7720,2
7721,1
7722,1
7723,6
7724,0
7725,2
7726,6
7727,7
7728,7
7729,8
7730,5
7731,2
7732,2
7733,3
7734,2
7735,1
7736,1
7737,2
7738,8
7739,2
7740,8
7741,8
7742,8
7743,1
7744,3
7745,6
7746,9
7747,2
7748,2
7749,7
7750,3
7751,2
7752,1
7753,1
7754,8
7755,4
7756,1
7757,6
7758,2
7759,3
7760,1
7761,5
7762,2
7763,7
7764,3
7765,2
7766,1
7767,7
7768,0
7769,7
7770,1
7771,5
7772,5
7773,1
7774,9
7775,6
7776,9
7777,2
7778,2
7779,1
7780,6
7781,1
7782,2
7783,6
7784,8
7785,2
7786,3
7787,8
7788,7
7789,3
7790,2
7791,7
7792,1
7793,9
7794,1
7795,1
7796,2
7797,3
7798,2
7799,1
7800,1
7801,2
7802,6
7803,0
7804,3
7805,2
7806,9
7807,1
7808,3
7809,1
7810,9
7811,1
7812,8
7813,1
7814,8
7815,1
7816,3
7817,1
7818,4
7819,7
7820,8
7821,2
7822,7
7823,1
7824,0
7825,0
7826,7
7827,3
7828,6
7829,2
7830,7
7831,2
7832,2
7833,5
7834,5
7835,9
7836,0
7837,3
7838,7
7839,2
7840,6
7841,5
7842,9
7843,2
7844,8
7845,1
7846,0
7847,3
7848,1
7849,5
7850,1
7851,2
7852,7
7853,1
7854,2
7855,5
7856,8
7857,0
7858,0
7859,1
7860,0
7861,8
7862,7
7863,1
7864,2
7865,1
7866,1
7867,8
7868,8
7869,2
7870,1
7871,9
7872,9
7873,0
7874,9
7875,1
7876,0
7877,7
7878,9
7879,2
7880,5
7881,5
7882,2
7883,9
7884,9
7885,6
7886,3
7887,2
7888,1
7889,6
7890,5
7891,1
7892,2
7893,1
7894,1
7895,2
7896,9
7897,0
7898,7
7899,7
7900,9
7901,7
7902,2
7903,2
7904,2
7905,5
7906,7
7907,9
7908,6
7909,0
7910,3
7911,9
7912,5
7913,2
7914,3
7915,1
7916,3
7917,5
7918,0
7919,1
7920,2
7921,5
7922,8
7923,6
7924,4
7925,3
7926,1
7927,8
7928,5
7929,3
7930,9
7931,1
7932,8
7933,1
7934,3
7935,9
7936,6
7937,6
7938,9
7939,9
7940,1
7941,1
7942,9
7943,1
7944,9
7945,9
7946,9
7947,3
7948,1
7949,5
7950,6
7951,1
7952,9
7953,1
7954,9
7955,6
7956,2
7957,1
7958,9
7959,9
7960,9
7961,1
7962,9
7963,6
7964,6
7965,0
7966,5
7967,1
7968,1
7969,9
7970,3
7971,1
7972,5
7973,7
7974,1
7975,9
7976,9
7977,1
7978,1
7979,1
7980,7
7981,2
7982,9
7983,1
7984,1
7985,9
7986,2
7987,6
7988,9
7989,9
7990,0
7991,8
7992,7
7993,1
7994,9
7995,7
7996,9
7997,0
7998,6
7999,9
8000,4
8001,1
8002,9
8003,3
8004,8
8005,0
8006,2
8007,6
8008,2
8009,9
8010,8
8011,6
8012,7
8013,6
8014,1
8015,3
8016,1
8017,1
8018,1
8019,1
8020,1
8021,2
8022,6
8023,5
8024,3
8025,7
8026,1
8027,0
8028,9
8029,6
8030,8
8031,8
8032,2
8033,2
8034,2
8035,1
8036,5
8037,0
8038,4
8039,2
8040,8
8041,6
8042,8
8043,4
8044,3
8045,1
8046,9
8047,1
8048,6
8049,2
8050,1
8051,2
8052,7
8053,9
8054,9
8055,2
8056,1
8057,3
8058,7
8059,2
8060,9
8061,9
8062,6
8063,3
8064,0
8065,7
8066,1
8067,1
8068,3
8069,2
8070,2
8071,3
8072,5
8073,2
8074,0
8075,5
8076,2
8077,1
8078,2
8079,0
8080,7
8081,8
8082,3
8083,9
8084,9
8085,4
8086,5
8087,9
8088,9
8089,5
8090,2
8091,2
8092,9
8093,7
8094,2
8095,8
8096,5
8097,9
8098,9
8099,1
8100,9
8101,3
8102,7
8103,1
8104,2
8105,3
8106,8
8107,1
8108,1
8109,1
8110,0
8111,1
8112,1
8113,7
8114,7
8115,9
8116,9
8117,2
8118,9
8119,2
8120,5
8121,8
8122,1
8123,5
8124,8
8125,3
8126,6
8127,0
8128,9
8129,7
8130,0
8131,6
8132,2
8133,7
8134,1
8135,9
8136,7
8137,0
8138,9
8139,2
8140,0
8141,2
8142,6
8143,5
8144,9
8145,5
8146,1
8147,1
8148,0
8149,9
8150,6
8151,2
8152,9
8153,3
8154,8
8155,3
8156,1
8157,3
8158,8
8159,0
8160,9
8161,9
8162,9
8163,0
8164,9
8165,1
8166,9
8167,3
8168,0
8169,0
8170,1
8171,0
8172,7
8173,1
8174,5
8175,6
8176,9
8177,2
8178,1
8179,9
8180,1
8181,0
8182,8
8183,1
8184,3
8185,1
8186,9
8187,1
8188,3
8189,0
8190,1
8191,0
8192,2
8193,7
8194,0
8195,8
8196,8
8197,9
8198,0
8199,9
8200,9
8201,0
8202,2
8203,9
8204,7
8205,8
8206,1
8207,2
8208,1
8209,2
8210,9
8211,9
8212,1
8213,6
8214,7
8215,2
8216,0
8217,9
8218,6
8219,6
8220,9
8221,5
8222,1
8223,0
8224,8
8225,6
8226,3
8227,4
8228,8
8229,9
8230,8
8231,2
8232,1
8233,1
8234,2
8235,0
8236,0
8237,9
8238,4
8239,9
8240,8
8241,9
8242,1
8243,9
8244,1
8245,2
8246,0
8247,0
8248,7
8249,7
8250,7
8251,8
8252,5
8253,2
8254,3
8255,9
8256,1
8257,7
8258,7
8259,9
8260,1
8261,2
8262,1
8263,1
8264,1
8265,1
8266,8
8267,1
8268,1
8269,9
8270,0
8271,5
8272,1
8273,8
8274,8
8275,2
8276,8
8277,2
8278,1
8279,7
8280,1
8281,6
8282,5
8283,1
8284,7
8285,9
8286,5
8287,0
8288,1
8289,5
8290,9
8291,8
8292,3
8293,0
8294,5
8295,1
8296,6
8297,9
8298,2
8299,9
8300,3
8301,2
8302,3
8303,4
8304,1
8305,6
8306,8
8307,2
8308,9
8309,2
8310,9
8311,1
8312,7
8313,1
8314,7
8315,3
8316,0
8317,6
8318,9
8319,9
8320,7
8321,9
8322,3
8323,2
8324,1
8325,1
8326,2
8327,9
8328,1
8329,1
8330,1
8331,9
8332,8
8333,6
8334,6
8335,0
8336,8
8337,6
8338,3
8339,6
8340,1
8341,6
8342,9
8343,1
8344,9
8345,7
8346,4
8347,7
8348,1
8349,3
8350,1
8351,9
8352,9
8353,1
8354,1
8355,9
8356,9
8357,1
8358,4
8359,3
8360,7
8361,3
8362,1
8363,1
8364,7
8365,1
8366,3
8367,9
8368,1
8369,2
8370,1
8371,2
8372,6
8373,1
8374,3
8375,9
8376,2
8377,2
8378,2
8379,0
8380,7
8381,7
8382,0
8383,8
8384,6
8385,5
8386,1
8387,9
8388,9
8389,8
8390,7
8391,4
8392,6
8393,2
8394,8
8395,1
8396,5
8397,2
8398,7
8399,9
8400,1
8401,1
8402,1
8403,3
8404,5
8405,2
8406,4
8407,2
8408,5
8409,6
8410,9
8411,5
8412,9
8413,5
8414,1
8415,7
8416,0
8417,9
8418,0
8419,0
8420,5
8421,1
8422,0
8423,7
8424,8
8425,2
8426,1
8427,3
8428,5
8429,5
8430,0
8431,7
8432,3
8433,2
8434,9
8435,1
8436,1
8437,9
8438,0
8439,2
8440,6
8441,7
8442,8
8443,6
8444,9
8445,6
8446,1
8447,2
8448,8
8449,2
8450,4
8451,0
8452,2
8453,2
8454,0
8455,2
8456,7
8457,2
8458,3
8459,1
8460,6
8461,2
8462,5
8463,1
8464,5
8465,9
8466,0
8467,7
8468,6
8469,6
8470,1
8471,3
8472,1
8473,9
8474,9
8475,1
8476,1
8477,9
8478,2
8479,0
8480,2
8481,1
8482,9
8483,3
8484,0
8485,3
8486,7
8487,2
8488,1
8489,9
8490,2
8491,7
8492,9
8493,1
8494,2
8495,9
8496,4
8497,0
8498,9
8499,0
8500,7
8501,7
8502,3
8503,5
8504,0
8505,9
8506,4
8507,0
8508,4
8509,8
8510,1
8511,9
8512,2
8513,7
8514,6
8515,9
8516,9
8517,7
8518,2
8519,8
8520,7
8521,4
8522,2
8523,1
8524,5
8525,6
8526,5
8527,2
8528,2
8529,9
8530,9
8531,3
8532,0
8533,8
8534,1
8535,9
8536,7
8537,9
8538,3
8539,1
8540,5
8541,1
8542,2
8543,2
8544,2
8545,6
8546,7
8547,9
8548,0
8549,3
8550,1
8551,1
8552,9
8553,1
8554,9
8555,2
8556,1
8557,2
8558,8
8559,2
8560,9
8561,5
8562,5
8563,3
8564,4
8565,0
8566,2
8567,7
8568,7
8569,6
8570,3
8571,9
8572,9
8573,2
8574,1
8575,7
8576,8
8577,1
8578,1
8579,9
8580,6
8581,7
8582,3
8583,3
8584,1
8585,6
8586,3
8587,6
8588,9
8589,8
8590,1
8591,9
